customer_id,first_name,last_name,age,annual_income,spending_score
702,Joseph,Allen,42,55466.95,2
703,Matthew,King,59,40588.49,85
704,Dorothy,Martin,69,26764.92,68
705,Elizabeth,Wright,41,51324.76,60
706,Thomas,Moore,60,108929.22,85
707,Lisa,White,34,31083.57,86
708,Betty,Davis,25,51811.24,49
709,Matthew,Robinson,62,131190.09,2
710,Thomas,Martinez,44,95783.88,17
711,Richard,Thompson,69,29037.8,83
712,Nancy,Hernandez,35,26198.81,88
713,Matthew,Johnson,44,27945.97,20
714,Patricia,Sanchez,39,142443.76,76
715,Elizabeth,Scott,33,130483.29,89
716,John,Allen,19,129842.21,87
717,Karen,Gonzalez,22,140148.18,98
718,Emily,Harris,35,85683.2,32
719,Lisa,Brown,20,52154.81,51
720,Kimberly,Jackson,44,72175.24,88
721,Linda,Moore,34,113452.33,42
722,Charles,Robinson,33,133884.27,63
723,Jennifer,Jackson,23,76561.82,89
724,Betty,Thompson,68,89599.52,61
725,Kimberly,Thomas,24,141131.79,62
726,Jennifer,Smith,67,33974.82,3
727,Steven,Lopez,31,132098.9,89
728,Lisa,White,55,40709.97,92
729,Christopher,King,57,82901.98,76
730,Jennifer,Davis,32,48395.01,26
731,Jennifer,Moore,64,98383.19,48
732,Patricia,Jones,64,92614.54,8
733,Sandra,Sanchez,65,69400.96,5
734,David,Robinson,50,132229.46,11
735,Sandra,Gonzalez,60,105775.73,42
736,Donald,Jackson,44,113756.67,99
737,Margaret,Lewis,46,39585.77,91
738,William,Williams,54,134811.54,41
739,John,Sanchez,22,41715.22,19
740,Donald,Lopez,46,48962.05,48
741,Emily,Johnson,49,36647.17,53
742,Margaret,Hernandez,23,77246.7,55
743,Donald,Ramirez,19,135402.2,61
744,Jennifer,Moore,23,52818.18,32
745,Mary,Gonzalez,63,68587.94,46
746,Nancy,Perez,60,129988.63,92
747,Dorothy,Lopez,21,100315.99,36
748,David,Johnson,46,117710.13,18
749,Patricia,Miller,42,47820.01,74
750,Joseph,Sanchez,26,113143.68,96
751,Jennifer,Sanchez,20,49589.38,18
752,Sandra,White,43,148350.82,12
753,Mary,Lopez,65,92785.2,72
754,Joseph,Thomas,60,110433.1,97
755,David,Thompson,44,35392.21,46
756,Linda,Rodriguez,53,52585.28,55
757,Betty,Young,49,38166.29,38
758,Robert,Anderson,18,70722.19,78
759,Jennifer,Gonzalez,33,56937.66,2
760,Betty,Jones,68,115279.89,9
761,Patricia,Hernandez,65,34132.17,5
762,Charles,Martinez,28,117767.72,98
763,Nancy,Gonzalez,43,25941.63,19
764,Steven,Anderson,57,46262.32,71
765,Nancy,Miller,18,122955.45,39
766,Susan,Ramirez,43,116560.96,42
767,James,Young,45,81922.39,17
768,Betty,Wright,26,26497.75,63
769,Jessica,Anderson,61,99286.19,90
770,David,Scott,39,72874.13,46
771,Emily,Lee,25,61148.66,91
772,Richard,Garcia,66,103253.38,92
773,John,Smith,59,76759.89,20
774,Steven,Brown,44,32014.74,70
775,Jennifer,Hernandez,56,139073.56,8
776,Elizabeth,Sanchez,36,121204.1,96
777,Robert,Thompson,42,27329.16,19
778,Daniel,Lewis,55,88258.3,32
779,Elizabeth,Lee,38,30839.08,19
780,Mary,Clark,41,128847.68,24
781,Richard,Gonzalez,41,99691.81,24
782,Mary,Thompson,36,42418.39,56
783,Nancy,Thomas,67,22696.37,81
784,James,Robinson,64,24105.53,18
785,William,Brown,19,85957.51,12
786,Thomas,Thomas,31,115468.55,41
787,William,Walker,49,35709.26,87
788,David,Harris,59,48766.93,48
789,Joseph,Lopez,49,62543.79,82
790,Margaret,Sanchez,45,48349.98,64
791,Paul,Allen,65,70873.75,16
792,Sandra,Ramirez,56,92749.95,80
793,Donald,Rodriguez,57,109041.78,23
794,Robert,Lopez,59,145290.77,86
795,Jessica,Jones,64,141009.68,39
796,David,Ramirez,57,94116.51,33
797,William,Wright,30,115439.51,24
798,Kimberly,Jones,29,143613.39,61
799,Susan,King,25,30851.35,55
800,Paul,King,32,20732.52,61
801,Paul,Gonzalez,43,23873.97,84
802,James,Wilson,29,93235.42,97
803,Lisa,Hernandez,60,119168.35,95
804,Mark,Brown,68,67719.74,40
805,Linda,Allen,63,90881.09,58
806,David,Miller,44,87127.62,72
807,Jessica,Davis,35,32320.22,74
808,Sandra,Martinez,62,61806.47,1
809,Paul,Anderson,53,22526.57,85
810,Christopher,Anderson,66,34391.74,25
811,Robert,Jones,68,125541.57,96
812,Charles,Lewis,44,127823.75,53
813,Jessica,Jackson,26,124253.02,61
814,Betty,Martinez,56,114486.42,46
815,Patricia,Lopez,18,123130.67,74
816,Matthew,Brown,24,107227.7,60
817,Matthew,Walker,43,107078.33,51
818,Karen,Moore,24,106757.03,73
819,Linda,Thomas,69,86825.56,84
820,Jessica,Scott,24,67235.14,48
821,Ashley,Harris,25,114925.38,84
822,Steven,Thompson,33,58823.98,40
823,Daniel,Lopez,20,90577.28,7
824,Joseph,King,62,76336.23,75
825,Steven,Scott,27,55960.9,85
826,Matthew,Williams,67,146709.69,19
827,Thomas,Rodriguez,24,53637.71,15
828,Steven,Moore,38,60208.1,70
829,Mary,Wright,54,41006.38,61
830,Jessica,King,48,126987.48,56
831,Jennifer,Wilson,40,96256.62,10
832,Jennifer,Brown,44,99695.1,46
833,John,Lewis,39,126672.98,80
834,Michael,Anderson,56,64579.56,75
835,Linda,Ramirez,44,45172.35,57
836,Joseph,Thomas,66,45792.7,35
837,Mark,Lopez,21,115240.58,72
838,Steven,Jones,41,99834.97,92
839,Sandra,King,40,46824.05,3
840,Anthony,Smith,65,38858.5,66
841,Emily,Young,36,35689.35,53
842,Mark,Sanchez,59,101613.82,78
843,Steven,Taylor,20,20015.42,52
844,Anthony,Clark,44,22381.51,93
845,Steven,White,20,70641.91,53
846,Patricia,Wright,45,109875.48,54
847,Lisa,Sanchez,34,110355.12,47
848,Mary,Thompson,48,75915.38,3
849,Elizabeth,Perez,27,109839.57,65
850,Robert,Brown,66,87742.5,15
851,Elizabeth,Rodriguez,39,147001.08,84
852,Steven,Brown,47,41119.83,86
853,Richard,Miller,66,98086.74,34
854,Donald,Thompson,38,83861.04,50
855,Emily,Johnson,53,45280.62,33
856,Margaret,White,40,117498.76,73
857,Joseph,Walker,55,55816.04,3
858,Mark,Walker,29,69622.28,2
859,Linda,King,42,68727.97,4
860,Robert,White,37,51746.58,16
861,Mark,Sanchez,66,75991.69,54
862,Patricia,Thomas,66,81534.96,33
863,Susan,Gonzalez,59,116748.82,9
864,Mary,Anderson,24,119458.91,57
865,Anthony,Clark,46,40612.28,40
866,Donald,Brown,65,97060.4,52
867,Emily,Thomas,46,136505.71,82
868,Emily,Robinson,30,34142.26,16
869,Betty,Robinson,20,81478.83,8
870,Anthony,Scott,19,117545.91,87
871,Robert,Williams,33,99493.87,60
872,Nancy,Perez,47,33076.14,36
873,David,Perez,55,71558.8,3
874,Elizabeth,Lopez,23,85941.13,15
875,Jennifer,Lee,62,149459.93,97
876,Linda,Brown,24,43219.03,82
877,Daniel,Walker,22,147715.09,23
878,Betty,Walker,24,68899.47,3
879,Susan,Thompson,51,46041.66,30
880,Betty,Martin,49,73834.18,45
881,Richard,Anderson,66,99819.37,17
882,Karen,Thompson,30,47754.66,58
883,Matthew,Ramirez,47,57887.08,58
884,Steven,Thomas,42,131091.05,96
885,Susan,Lee,38,149871.23,57
886,Emily,Anderson,38,61362.45,7
887,Patricia,Taylor,45,39351.38,39
888,Robert,Gonzalez,65,123112.21,78
889,Linda,Jackson,37,98059.24,58
890,Dorothy,Robinson,51,33052.15,56
891,Donald,Moore,22,143080.29,15
892,William,Wilson,35,30146.44,44
893,Mark,Scott,56,101296.33,12
894,Jessica,Scott,60,75111.84,8
895,Lisa,Martin,28,92361.11,80
896,David,Jackson,34,47717.85,41
897,Daniel,Miller,65,109454.35,34
898,James,Brown,62,144763.56,46
899,Christopher,King,39,79595.36,88
900,Betty,Johnson,54,87984.58,29
901,Emily,Jones,37,51175.52,16
902,Daniel,Martinez,65,135942.84,5
903,James,Young,65,146252.67,5
904,Joseph,Gonzalez,65,122218.6,30
905,Christopher,Jones,63,90560.56,50
906,William,Martinez,23,144383.59,5
907,William,Martinez,51,40000.51,13
908,Elizabeth,Clark,31,82203.81,99
909,Betty,Lee,65,89888.74,49
910,Paul,Davis,40,83949.13,89
911,Matthew,Smith,37,124314.38,50
912,Betty,Ramirez,30,107152.38,14
913,David,Wilson,64,36465.6,46
914,Mary,Lee,61,65038.67,90
915,Michael,Robinson,58,64079.99,82
916,Karen,Lee,49,93532.19,84
917,Anthony,Rodriguez,43,57889.59,34
918,Kimberly,Taylor,67,35245.33,71
919,Anthony,Jones,31,104978.75,47
920,Thomas,Walker,69,130634.8,60
921,Margaret,Jackson,53,141109.05,74
922,Matthew,Scott,25,146435.19,79
923,Michael,Allen,57,121545.19,81
924,Jennifer,Gonzalez,39,38161.32,11
925,Margaret,Wilson,39,130904.54,98
926,Steven,Allen,33,71994.81,91
927,Mark,Lewis,44,114888.47,85
928,Lisa,Scott,27,89064.84,95
929,Betty,Martinez,42,127718.8,50
930,Dorothy,Walker,48,75315.75,4
931,Christopher,Garcia,38,28033.2,41
932,Michael,Smith,44,92387.08,59
933,Thomas,Miller,34,42267.77,60
934,Nancy,Clark,50,145517.29,81
935,Nancy,Lee,48,88505.2,62
936,Lisa,Ramirez,67,91962.64,84
937,Dorothy,Thomas,59,137944.54,25
938,Michael,Thompson,43,101196.08,87
939,James,Martin,38,59354.82,79
940,Ashley,Harris,53,58492.3,33
941,Richard,Ramirez,18,85205.22,19
942,Sandra,Jones,21,132659.07,57
943,Daniel,Lee,21,123314.81,15
944,Charles,Moore,43,145156.28,41
945,Ashley,Garcia,21,29345.2,69
946,Sandra,Lewis,66,54882.39,80
947,Mark,Jackson,26,30427.0,60
948,Mark,Allen,47,117640.3,96
949,Sandra,Smith,68,38308.38,22
950,Sarah,Williams,62,32985.22,43
951,Charles,Lee,21,93017.39,32
952,Karen,Wright,22,73493.01,13
953,James,Williams,62,112963.17,38
954,Jessica,Harris,40,83312.0,26
955,Mary,Martin,33,75293.5,81
956,Dorothy,King,39,75315.06,5
957,Sandra,Lee,54,133343.93,49
958,Patricia,Thompson,25,71379.33,97
959,James,Garcia,65,63341.63,91
960,Linda,Gonzalez,50,64009.56,5
961,Mark,Thompson,55,45558.1,71
962,John,Rodriguez,60,131889.55,48
963,Ashley,Taylor,33,39062.01,18
964,Elizabeth,Johnson,22,138119.4,95
965,Elizabeth,Jackson,33,56850.8,6
966,Charles,Jackson,24,136925.49,66
967,Kimberly,Miller,68,122806.69,77
968,Steven,Martin,18,95658.38,42
969,Daniel,Rodriguez,26,107031.1,52
970,Dorothy,Taylor,35,62359.73,11
971,Ashley,Clark,62,94649.72,26
972,Michael,Johnson,64,58012.38,21
973,Mark,Scott,20,72295.47,66
974,Linda,Jackson,41,119406.13,40
975,James,Taylor,45,51711.23,56
976,John,Jones,27,129049.98,51
977,Margaret,Moore,26,68864.77,20
978,Daniel,Miller,30,89182.09,81
979,Linda,Taylor,65,142454.86,80
980,John,Scott,52,108563.23,57
981,Steven,Brown,40,103928.53,5
982,Dorothy,Harris,64,112509.0,14
983,Linda,Jones,34,139354.47,24
984,Kimberly,Robinson,63,52306.78,68
985,Paul,Lopez,24,99721.36,52
986,Ashley,Brown,69,72051.2,48
987,Margaret,White,33,21541.19,88
988,Jessica,Lewis,57,36289.12,47
989,Ashley,Rodriguez,53,62248.95,60
990,Sarah,Brown,37,93450.0,73
991,Patricia,White,41,134591.72,3
992,Christopher,Wilson,64,122844.84,9
993,Jessica,Jones,22,91933.38,82
994,Donald,Moore,62,29603.15,83
995,Karen,Jackson,23,57167.82,24
996,Michael,Lopez,45,67672.12,4
997,Elizabeth,Moore,22,100823.23,9
998,Michael,Taylor,66,28440.07,97
999,Steven,Robinson,56,88925.16,1
1000,Daniel,White,55,137190.39,35
1001,Christopher,Hernandez,19,111706.25,74
1002,Charles,Wright,60,123619.98,12
1003,Charles,Thompson,56,108617.83,18
1004,Emily,Taylor,38,46856.58,78
1005,Mark,Smith,57,34362.9,10
1006,Karen,Anderson,54,127833.79,74
1007,Mary,Young,35,110415.58,18
1008,James,Rodriguez,65,94758.0,24
1009,Robert,Anderson,63,44606.77,1
1010,Nancy,Ramirez,29,98434.85,94
1011,David,White,34,24071.83,79
1012,Mary,Wright,54,35449.09,72
1013,John,Perez,63,60545.72,99
1014,Daniel,Clark,55,77685.98,82
1015,Susan,Jackson,32,35673.38,16
1016,Nancy,Lopez,24,35592.22,85
1017,Robert,Martin,31,114366.18,15
1018,Sandra,Smith,67,94063.52,62
1019,William,Lee,18,89386.46,5
1020,Kimberly,Smith,55,78816.48,45
1021,Paul,Martinez,20,146950.6,52
1022,Lisa,Young,54,26474.04,71
1023,Margaret,Perez,61,43481.53,7
1024,Thomas,Moore,48,104176.01,27
1025,Elizabeth,Young,60,37727.54,89
1026,Sandra,Clark,30,96619.52,86
1027,Daniel,Ramirez,65,93808.96,13
1028,Ashley,Moore,35,146230.67,17
1029,Thomas,Lewis,34,134840.24,44
1030,Thomas,Moore,34,142921.93,13
1031,Jessica,Davis,28,34768.31,90
1032,William,Walker,37,132859.3,73
1033,Mary,King,27,36781.79,5
1034,Matthew,Miller,46,102281.18,33
1035,William,Scott,65,113610.16,4
1036,Lisa,Moore,51,40910.95,92
1037,Patricia,Rodriguez,34,102245.72,26
1038,Betty,Rodriguez,69,26819.86,68
1039,Mark,Davis,59,58124.59,16
1040,Kimberly,Wright,30,139750.6,22
1041,Daniel,Moore,61,42325.05,36
1042,David,Jones,64,28485.1,58
1043,Jennifer,Wilson,56,77678.17,55
1044,Karen,Ramirez,44,130580.37,35
1045,Christopher,Robinson,43,29967.41,25
1046,Emily,Brown,45,66219.6,72
1047,Kimberly,Martin,30,136970.73,81
1048,Thomas,Harris,29,35360.22,61
1049,Matthew,Ramirez,61,60386.91,18
1050,Susan,Lopez,45,121194.68,58
1051,Daniel,Johnson,19,90617.43,76
1052,Lisa,Wilson,54,128203.31,57
1053,Christopher,Perez,51,34507.4,97
1054,Anthony,Walker,40,139672.04,87
1055,Donald,Thompson,69,141538.53,63
1056,Jennifer,Martin,62,40190.69,12
1057,Anthony,Brown,46,24403.81,11
1058,Kimberly,Anderson,52,148679.38,13
1059,Susan,White,28,82692.71,35
1060,Michael,Harris,65,94369.8,27
1061,Elizabeth,Smith,50,100067.62,89
1062,Thomas,Miller,68,122656.9,67
1063,Betty,Walker,28,125558.44,89
1064,Christopher,Lopez,26,45210.28,45
1065,Dorothy,Jones,31,50762.78,74
1066,Mary,Lopez,26,133988.29,81
1067,James,Moore,56,126537.29,67
1068,Emily,Johnson,65,100290.52,22
1069,Betty,Martinez,20,149310.89,78
1070,Mark,Anderson,46,115573.91,91
1071,Christopher,Robinson,36,48058.78,42
1072,David,Taylor,53,130063.73,20
1073,David,Brown,49,73915.24,48
1074,Emily,Miller,24,24699.85,18
1075,Paul,Walker,45,61784.77,77
1076,Kimberly,King,61,119261.66,70
1077,Margaret,Garcia,35,144826.81,74
1078,Lisa,King,22,55897.73,93
1079,Robert,Anderson,40,52047.12,6
1080,Steven,Wilson,39,93270.16,39
1081,Emily,Garcia,43,125518.91,11
1082,Nancy,Young,59,117048.34,25
1083,Charles,Williams,29,92794.66,94
1084,Paul,Williams,57,102080.66,55
1085,Thomas,Perez,36,51472.86,84
1086,Kimberly,Perez,64,76234.65,58
1087,William,Martinez,18,53197.53,37
1088,Betty,Williams,20,134974.34,16
1089,Mary,Lopez,44,34632.09,95
1090,William,Lewis,35,108366.27,93
1091,William,Taylor,67,53836.82,70
1092,Thomas,Miller,47,81825.06,93
1093,James,Gonzalez,19,58923.66,96
1094,Matthew,Johnson,22,62021.89,73
1095,Matthew,Brown,46,53851.09,37
1096,Paul,Martinez,50,117863.08,53
1097,John,White,59,67543.06,87
1098,Sandra,Taylor,37,114426.41,16
1099,Kimberly,Garcia,47,79289.09,18
1100,Susan,Jackson,59,91141.99,19
1101,Charles,Jones,22,90627.37,44
1102,Thomas,Young,67,146860.77,2
1103,Elizabeth,Martinez,38,67718.12,58
1104,Susan,Rodriguez,32,46998.93,10
1105,Sarah,Clark,37,138532.95,76
1106,Margaret,Gonzalez,25,42729.11,46
1107,Charles,Jackson,66,128474.97,82
1108,Linda,Lee,48,39527.94,19
1109,Donald,White,29,105634.16,38
1110,Christopher,Brown,38,39570.31,37
1111,Thomas,White,47,140001.16,91
1112,Daniel,Wright,44,93451.08,78
1113,Sarah,Williams,61,62805.6,45
1114,Jennifer,Brown,43,38241.96,34
1115,Linda,Wright,50,68254.99,2
1116,Matthew,Walker,43,111652.6,44
1117,Karen,Harris,43,70043.61,97
1118,Matthew,Gonzalez,53,51992.24,83
1119,Susan,Brown,57,95063.23,27
1120,Joseph,Wilson,18,74316.84,48
1121,Betty,Gonzalez,32,41554.81,94
1122,Betty,Clark,67,40018.44,7
1123,Ashley,Garcia,18,111970.06,27
1124,Elizabeth,Taylor,28,146707.35,85
1125,Sarah,Scott,19,50302.23,71
1126,Michael,Wright,18,120509.32,89
1127,Thomas,Taylor,48,31388.87,18
1128,Daniel,Johnson,61,69604.87,33
1129,Betty,Gonzalez,33,85869.46,33
1130,Christopher,Johnson,39,54937.1,96
1131,Lisa,Ramirez,59,88845.19,25
1132,Michael,Sanchez,35,134739.88,14
1133,Jessica,Perez,64,142776.94,38
1134,Joseph,Williams,34,33072.4,38
1135,Michael,Wright,47,55339.97,4
1136,William,Lopez,27,147287.41,62
1137,Linda,White,52,55154.39,82
1138,Daniel,Jones,38,110051.96,10
1139,Mark,Martin,33,52948.98,35
1140,Karen,Gonzalez,23,66327.53,99
1141,Donald,Lopez,20,44866.27,23
1142,Sandra,Gonzalez,58,131319.03,89
1143,Paul,Martinez,60,134744.34,65
1144,Karen,Allen,38,58598.63,82
1145,Thomas,Thomas,30,127066.68,79
1146,Jessica,Wright,35,66571.41,25
1147,Donald,Williams,41,32872.52,96
1148,Margaret,Jones,44,118549.93,53
1149,Paul,Sanchez,21,97538.01,84
1150,Kimberly,Hernandez,39,55669.72,17
1151,John,Miller,41,52889.97,57
1152,Betty,Martinez,57,146831.04,75
1153,Daniel,King,62,132125.14,77
1154,Joseph,Williams,27,125273.78,89
1155,Patricia,Davis,19,36642.3,20
1156,Mark,Walker,57,118174.35,25
1157,Lisa,Hernandez,23,47890.23,42
1158,Matthew,Miller,65,147060.56,45
1159,Richard,Johnson,35,26771.59,31
1160,Karen,Garcia,34,65778.0,65
1161,Steven,Young,55,75724.22,52
1162,Sarah,Martin,62,127146.38,80
1163,Mary,King,40,119608.97,92
1164,Paul,Thomas,63,68748.98,21
1165,Kimberly,Harris,47,93522.84,30
1166,Sandra,Lopez,38,128627.37,3
1167,Richard,Miller,27,22365.95,98
1168,Richard,Taylor,60,124283.15,70
1169,Karen,Hernandez,30,143096.48,43
1170,Ashley,Garcia,29,24168.39,29
1171,Ashley,Thompson,26,25925.53,3
1172,Paul,Clark,21,64786.82,58
1173,Mark,Garcia,56,31410.04,33
1174,Mark,Johnson,41,82305.89,75
1175,Sarah,Perez,51,114732.39,45
1176,Elizabeth,Martin,56,93696.9,69
1177,Sandra,Harris,58,45536.15,32
1178,Matthew,Anderson,22,105125.47,82
1179,Nancy,Lewis,32,109031.08,84
1180,Robert,Davis,67,141217.97,52
1181,James,Allen,21,39083.6,64
1182,Sandra,Perez,68,110003.7,40
1183,John,Jones,69,138485.54,92
1184,Jessica,Moore,56,85203.34,13
1185,Sandra,Robinson,25,67033.96,90
1186,Patricia,Walker,66,42197.43,80
1187,Karen,Martinez,62,132682.3,89
1188,Matthew,Anderson,41,71252.03,74
1189,James,Moore,45,140234.72,29
1190,Joseph,Thompson,60,130208.58,63
1191,William,Allen,44,68963.18,84
1192,Joseph,Thomas,18,94608.86,26
1193,Margaret,Wright,51,23532.62,96
1194,Patricia,King,34,54218.78,59
1195,Susan,Ramirez,54,112335.47,49
1196,Jennifer,Johnson,55,108128.42,53
1197,Margaret,Robinson,43,65938.03,88
1198,David,Gonzalez,41,125119.04,31
1199,Richard,Thomas,56,50658.69,12
1200,Kimberly,Jones,38,79965.17,58
1201,Matthew,Ramirez,47,81428.98,36
1202,Michael,Martin,64,64306.18,10
1203,Patricia,White,68,144106.59,6
1204,Linda,Clark,65,110568.92,7
1205,Nancy,Robinson,30,90095.91,31
1206,Mark,Clark,54,86366.96,91
1207,Elizabeth,Sanchez,20,40708.49,72
1208,Kimberly,Miller,49,68384.3,3
1209,Betty,Jones,52,107460.53,47
1210,John,Thompson,36,140194.13,85
1211,Jennifer,Ramirez,31,126140.33,1
1212,Robert,King,65,59050.67,45
1213,Robert,Anderson,39,76414.36,54
1214,Daniel,Young,34,30779.28,50
1215,William,Sanchez,21,33282.4,79
1216,Paul,Walker,62,81129.95,7
1217,Nancy,Jackson,57,88928.52,63
1218,Paul,Rodriguez,36,54323.52,15
1219,Karen,Lewis,54,103561.75,89
1220,Thomas,Brown,19,111439.49,67
1221,Margaret,Williams,32,58885.1,30
1222,John,Lewis,19,118595.21,78
1223,Ashley,Hernandez,28,46728.64,68
1224,Paul,Allen,62,90752.68,36
1225,Richard,Hernandez,40,124556.54,67
1226,Matthew,Clark,27,89811.18,5
1227,William,Allen,20,138035.15,25
1228,Patricia,Lee,22,27605.16,95
1229,Jessica,Walker,20,96480.8,11
1230,Kimberly,Johnson,55,93028.21,72
1231,David,Clark,30,105845.93,90
1232,John,Scott,59,128342.89,66
1233,Dorothy,Hernandez,36,114360.9,28
1234,Mark,Moore,57,122736.76,60
1235,William,Smith,67,57546.17,10
1236,John,Wright,52,70374.66,50
1237,Matthew,Wright,41,101481.01,39
1238,Kimberly,Walker,41,91949.99,37
1239,Susan,Ramirez,34,144943.5,63
1240,William,Smith,57,44288.48,61
1241,Joseph,Harris,27,65666.19,85
1242,Matthew,Martin,19,94458.18,92
1243,Robert,Williams,61,132835.29,38
1244,David,Johnson,40,140815.31,33
1245,Kimberly,Moore,23,63684.72,75
1246,Margaret,Martinez,19,28724.1,45
1247,Joseph,Jones,38,74810.56,44
1248,Linda,Rodriguez,52,71264.74,1
1249,Robert,Johnson,66,148243.32,53
1250,Betty,King,46,76037.96,47
1251,Karen,Walker,24,59743.99,33
1252,Jennifer,Martinez,46,67499.06,67
1253,Richard,Lopez,54,71600.42,90
1254,Dorothy,Scott,40,126800.25,15
1255,Robert,Lee,50,30531.94,14
1256,Richard,Garcia,25,61145.92,23
1257,Thomas,Williams,29,145621.4,54
1258,Ashley,Martinez,63,39903.33,8
1259,Mark,Jones,65,116538.17,54
1260,John,Sanchez,27,66331.16,36
1261,Kimberly,Lee,32,95632.12,84
1262,Anthony,Sanchez,41,32941.25,52
1263,Richard,Sanchez,43,59833.52,6
1264,Steven,Davis,64,85112.44,97
1265,Jennifer,Jones,59,50121.09,28
1266,Margaret,Anderson,56,90443.09,50
1267,Charles,Thomas,20,48568.71,38
1268,Sarah,Smith,19,104513.07,30
1269,Dorothy,Thomas,23,137566.06,81
1270,Steven,Williams,38,31113.52,73
1271,Richard,Walker,26,48160.08,92
1272,Matthew,Gonzalez,27,129774.99,54
1273,Emily,Thomas,53,102101.95,71
1274,Anthony,Lee,20,30232.16,46
1275,Michael,Johnson,58,83225.51,28
1276,Robert,Clark,41,47268.61,17
1277,Donald,Sanchez,39,45882.53,48
1278,Daniel,Harris,66,142283.89,44
1279,Elizabeth,Hernandez,31,119000.4,60
1280,Ashley,Davis,59,110509.98,60
1281,Sandra,Davis,62,51060.75,5
1282,Donald,Allen,61,35414.55,69
1283,Karen,Miller,44,133208.24,78
1284,Emily,Lee,50,20764.34,70
1285,Mary,Davis,39,70452.54,7
1286,Jessica,Lee,46,56089.63,53
1287,Richard,Martin,36,94148.91,17
1288,Mark,Davis,36,52566.1,59
1289,Susan,Walker,23,60456.7,9
1290,Mary,Lewis,62,130505.18,95
1291,Ashley,Rodriguez,36,98414.55,22
1292,Richard,Anderson,30,38938.73,45
1293,Anthony,Robinson,43,114441.3,73
1294,Thomas,Sanchez,39,46969.7,59
1295,Donald,Martinez,38,76290.64,80
1296,Kimberly,Lewis,53,104058.94,98
1297,Margaret,Thomas,19,55350.84,13
1298,Paul,Scott,64,69933.89,83
1299,Jennifer,Martin,61,115439.45,12
1300,Charles,Perez,47,141928.42,36
1301,Sandra,Miller,44,88801.86,10
1302,Michael,Thompson,24,21296.23,16
1303,Elizabeth,Lewis,37,64000.29,92
1304,Ashley,Thomas,67,71822.46,19
1305,Kimberly,Ramirez,48,64092.57,6
1306,Dorothy,Walker,40,76714.95,4
1307,Joseph,Wilson,30,102246.61,30
1308,Sandra,Allen,34,35746.64,95
1309,Mark,Rodriguez,21,55441.97,46
1310,Lisa,Clark,31,85994.25,27
1311,Patricia,White,37,61024.53,45
1312,Nancy,Gonzalez,30,148841.09,85
1313,Ashley,Sanchez,20,76086.09,37
1314,Emily,Lewis,43,133073.89,9
1315,Patricia,Ramirez,43,136546.28,61
1316,Anthony,Ramirez,35,128680.91,35
1317,Thomas,Davis,49,26096.77,47
1318,Susan,Thompson,31,143207.08,21
1319,Lisa,Lewis,64,36736.53,17
1320,Thomas,Jones,20,24472.47,55
1321,Elizabeth,Miller,18,73868.05,88
1322,James,Scott,43,45302.42,95
1323,Lisa,Clark,41,43945.55,6
1324,Betty,Johnson,66,57416.55,35
1325,Karen,Harris,52,52292.73,50
1326,Jessica,Rodriguez,31,109023.4,37
1327,Mark,Clark,20,44281.05,13
1328,Susan,Smith,30,90605.38,25
1329,Emily,Thompson,64,148235.45,96
1330,Paul,Martinez,67,76209.71,1
1331,Susan,Harris,31,103443.5,49
1332,Michael,Williams,38,146018.32,35
1333,Mark,Garcia,43,37893.07,83
1334,David,Garcia,20,74418.91,53
1335,Steven,Johnson,68,130525.01,52
1336,Jennifer,Moore,57,141199.74,54
1337,Joseph,Thompson,21,98160.69,76
1338,Ashley,Johnson,53,38644.68,47
1339,David,Lopez,68,137191.31,43
1340,Daniel,Perez,60,42678.05,20
1341,Betty,Martin,18,65874.12,33
1342,Kimberly,White,57,68816.04,93
1343,Kimberly,Martin,64,78147.9,16
1344,Mark,Smith,50,122721.56,78
1345,Patricia,Smith,24,124278.77,7
1346,Thomas,Taylor,69,113555.16,70
1347,Paul,Smith,69,22876.73,21
1348,Richard,Robinson,28,93429.86,36
1349,Joseph,Williams,44,117174.08,86
1350,Mark,Hernandez,31,77801.28,54
1351,Mark,White,39,142841.69,19
1352,David,Perez,33,127095.37,25
1353,Ashley,Sanchez,63,102960.16,67
1354,Mary,Gonzalez,29,28115.27,53
1355,Jessica,Smith,66,104805.01,98
1356,Nancy,White,63,138505.35,75
1357,Lisa,Martinez,27,69327.9,48
1358,David,Wright,41,128957.23,42
1359,Anthony,White,63,60710.95,47
1360,John,Ramirez,35,94113.43,91
1361,Thomas,Scott,39,104295.17,42
1362,Dorothy,Thomas,26,108139.35,2
1363,Mark,Thomas,34,134731.41,6
1364,Christopher,Taylor,55,50500.89,46
1365,Sarah,Anderson,57,54108.05,66
1366,Nancy,Thomas,30,111525.33,81
1367,Jennifer,Anderson,67,43035.2,40
1368,Charles,King,54,80355.15,58
1369,Robert,Hernandez,23,22604.47,78
1370,John,Smith,38,38327.31,74
1371,James,Anderson,68,108250.03,33
1372,Joseph,Sanchez,53,117170.01,62
1373,Kimberly,Brown,24,34991.47,12
1374,Paul,Jones,53,49602.24,96
1375,Matthew,Wright,42,32857.58,49
1376,Margaret,Gonzalez,28,76343.67,88
1377,Susan,Martinez,61,36395.09,78
1378,Karen,Hernandez,31,76848.48,5
1379,Joseph,Moore,62,115172.77,51
1380,Sarah,King,46,108840.52,69
1381,Anthony,Thompson,27,56459.86,32
